Oct. 20, 2024   13:36:18
-0.892, 9.254e-9
-0.893, 8.860e-9
-0.894, 1.152e-8
-0.895, 1.251e-8
-0.896, 1.310e-8
-0.897, 9.945e-9
-0.898, 9.748e-9
-0.899, 1.212e-8
-0.900, 1.281e-8
-0.901, 1.221e-8
-0.902, 9.846e-9
-0.903, 1.044e-8
-0.904, 1.113e-8
-0.905, 1.300e-8
-0.906, 1.271e-8
-0.907, 9.748e-9
-0.908, 8.860e-9
-0.909, 1.133e-8
-0.910, 1.300e-8
-0.911, 1.162e-8
-0.912, 9.254e-9
-0.913, 9.057e-9
-0.914, 1.172e-8
-0.915, 1.271e-8
-0.916, 1.212e-8
-0.917, 1.024e-8
-0.918, 9.649e-9
-0.919, 1.221e-8
-0.920, 1.162e-8
-0.921, 1.251e-8
-0.922, 9.649e-9
-0.923, 8.070e-9
-0.924, 1.152e-8
-0.925, 1.310e-8
-0.926, 1.290e-8
-0.927, 9.945e-9
-0.928, 9.156e-9
-0.929, 1.192e-8
-0.930, 1.261e-8
-0.931, 1.192e-8
-0.932, 9.254e-9
-0.933, 9.156e-9
-0.934, 1.083e-8
-0.935, 1.290e-8
-0.936, 1.320e-8
-0.937, 9.945e-9
-0.938, 9.945e-9
-0.939, 1.152e-8
-0.940, 1.241e-8
-0.941, 1.162e-8
-0.942, 1.024e-8
-0.943, 9.156e-9
-0.944, 1.113e-8
-0.945, 1.182e-8
-0.946, 1.133e-8
-0.947, 1.024e-8
-0.948, 8.958e-9
-0.949, 1.162e-8
-0.950, 1.340e-8
-0.951, 1.212e-8
-0.952, 1.014e-8
-0.953, 8.958e-9
-0.954, 1.202e-8
-0.955, 1.310e-8
-0.956, 1.310e-8
-0.957, 1.034e-8
-0.958, 9.649e-9
-0.959, 1.093e-8
-0.960, 1.241e-8
-0.961, 1.300e-8
-0.962, 1.054e-8
-0.963, 8.860e-9
-0.964, 1.113e-8
-0.965, 1.182e-8
-0.966, 1.251e-8
-0.967, 1.093e-8
-0.968, 9.254e-9
-0.969, 1.093e-8
-0.970, 1.231e-8
-0.971, 1.182e-8
-0.972, 1.064e-8
-0.973, 9.748e-9
-0.974, 1.142e-8
-0.975, 1.300e-8
-0.976, 1.271e-8
-0.977, 1.113e-8
-0.978, 9.057e-9
-0.979, 1.014e-8
-0.980, 1.271e-8
-0.981, 1.290e-8
-0.982, 1.004e-8
-0.983, 8.761e-9
-0.984, 1.142e-8
-0.985, 1.251e-8
-0.986, 1.310e-8
-0.987, 1.014e-8
-0.988, 8.366e-9
-0.989, 1.083e-8
-0.990, 1.202e-8
-0.991, 1.281e-8
-0.992, 1.034e-8
-0.993, 9.550e-9
-0.994, 1.202e-8
-0.995, 1.310e-8
-0.996, 1.290e-8
-0.997, 9.945e-9
-0.998, 9.156e-9
-0.999, 1.221e-8
-1.000, 1.241e-8
-1.001, 1.261e-8
-1.002, 1.093e-8
-1.003, 9.057e-9
-1.004, 1.093e-8
-1.005, 1.300e-8
-1.006, 1.221e-8
-1.007, 9.156e-9
-1.008, 8.366e-9
-1.009, 1.142e-8
-1.010, 1.251e-8
-1.011, 1.162e-8
-1.012, 9.550e-9
-1.013, 8.662e-9
-1.014, 1.133e-8
-1.015, 1.340e-8
-1.016, 1.172e-8
-1.017, 1.044e-8
-1.018, 8.761e-9
-1.019, 1.064e-8
-1.020, 1.152e-8
-1.021, 1.182e-8
-1.022, 9.452e-9
-1.023, 8.564e-9
-1.024, 1.261e-8
-1.025, 1.281e-8
-1.026, 1.212e-8
-1.027, 1.083e-8
-1.028, 9.649e-9
-1.029, 1.142e-8
-1.030, 1.271e-8
-1.031, 1.212e-8
-1.032, 9.945e-9
-1.033, 9.649e-9
-1.034, 1.152e-8
-1.035, 1.231e-8
-1.036, 1.271e-8
-1.037, 1.004e-8
-1.038, 8.958e-9
-1.039, 1.192e-8
-1.040, 1.310e-8
-1.041, 1.162e-8
-1.042, 1.034e-8
-1.043, 8.564e-9
-1.044, 1.231e-8
-1.045, 1.241e-8
-1.046, 1.251e-8
-1.047, 1.034e-8
-1.048, 9.550e-9
-1.049, 1.152e-8
-1.050, 1.320e-8
-1.051, 1.212e-8
-1.052, 1.034e-8
-1.053, 9.550e-9
-1.054, 1.182e-8
-1.055, 1.310e-8
-1.056, 1.231e-8
-1.057, 1.054e-8
-1.058, 9.156e-9
-1.059, 1.083e-8
-1.060, 1.271e-8
-1.061, 1.251e-8
-1.062, 1.113e-8
-1.063, 1.073e-8
-1.064, 1.103e-8
-1.065, 1.281e-8
-1.066, 1.241e-8
-1.067, 9.846e-9
-1.068, 8.860e-9
-1.069, 1.192e-8
-1.070, 1.271e-8
-1.071, 1.320e-8
-1.072, 9.945e-9
-1.073, 1.004e-8
-1.074, 1.123e-8
-1.075, 1.300e-8
-1.076, 1.251e-8
-1.077, 9.846e-9
-1.078, 9.156e-9
-1.079, 1.202e-8
-1.080, 1.251e-8
-1.081, 1.192e-8
-1.082, 1.034e-8
-1.083, 9.156e-9
-1.084, 1.152e-8
-1.085, 1.310e-8
-1.086, 1.281e-8
-1.087, 1.014e-8
-1.088, 9.353e-9
-1.089, 1.152e-8
-1.090, 1.221e-8
-1.091, 1.231e-8
-1.092, 1.054e-8
-1.093, 8.958e-9
-1.094, 1.152e-8
-1.095, 1.300e-8
-1.096, 1.290e-8
-1.097, 1.054e-8
-1.098, 9.353e-9
-1.099, 1.152e-8
-1.100, 1.360e-8
-1.101, 1.369e-8
-1.102, 1.064e-8
-1.103, 8.860e-9
-1.104, 1.113e-8
-1.105, 1.290e-8
-1.106, 1.221e-8
-1.107, 9.748e-9
-1.108, 9.254e-9
-1.109, 1.152e-8
-1.110, 1.290e-8
-1.111, 1.281e-8
-1.112, 1.004e-8
-1.113, 1.044e-8
-1.114, 1.221e-8
-1.115, 1.290e-8
-1.116, 1.360e-8
-1.117, 1.014e-8
-1.118, 8.958e-9
-1.119, 1.133e-8
-1.120, 1.261e-8
-1.121, 1.350e-8
-1.122, 1.044e-8
-1.123, 9.452e-9
-1.124, 1.103e-8
-1.125, 1.152e-8
-1.126, 1.271e-8
-1.127, 1.064e-8
-1.128, 9.254e-9
-1.129, 1.103e-8
-1.130, 1.320e-8
-1.131, 1.221e-8
-1.132, 9.550e-9
-1.133, 8.564e-9
-1.134, 1.172e-8
-1.135, 1.271e-8
-1.136, 1.241e-8
-1.137, 9.846e-9
-1.138, 8.564e-9
-1.139, 1.202e-8
-1.140, 1.271e-8
-1.141, 1.212e-8
-1.142, 1.024e-8
-1.143, 8.860e-9
-1.144, 1.123e-8
-1.145, 1.261e-8
-1.146, 1.221e-8
-1.147, 1.093e-8
-1.148, 9.649e-9
-1.149, 1.133e-8
-1.150, 1.202e-8
-1.151, 1.202e-8
-1.152, 1.083e-8
-1.153, 1.024e-8
-1.154, 1.152e-8
-1.155, 1.310e-8
-1.156, 1.281e-8
-1.157, 1.073e-8
-1.158, 8.958e-9
-1.159, 1.251e-8
-1.160, 1.310e-8
-1.161, 1.261e-8
-1.162, 1.083e-8
-1.163, 9.156e-9
-1.164, 1.054e-8
-1.165, 1.310e-8
-1.166, 1.251e-8
-1.167, 1.004e-8
-1.168, 9.452e-9
-1.169, 1.064e-8
-1.170, 1.202e-8
-1.171, 1.192e-8
-1.172, 1.034e-8
-1.173, 9.057e-9
-1.174, 1.212e-8
-1.175, 1.271e-8
-1.176, 1.281e-8
-1.177, 1.054e-8
-1.178, 9.156e-9
-1.179, 1.251e-8
-1.180, 1.320e-8
-1.181, 1.330e-8
-1.182, 1.083e-8
-1.183, 9.156e-9
-1.184, 1.202e-8
-1.185, 1.261e-8
-1.186, 1.162e-8
-1.187, 1.073e-8
-1.188, 9.057e-9
-1.189, 1.142e-8
-1.190, 1.261e-8
-1.191, 1.261e-8
-1.192, 9.748e-9
-1.193, 8.662e-9
-1.194, 1.054e-8
-1.195, 1.281e-8
-1.196, 1.290e-8
-1.197, 1.034e-8
-1.198, 9.846e-9
-1.199, 1.182e-8
-1.200, 1.281e-8
-1.201, 1.182e-8
-1.202, 9.156e-9
-1.203, 8.465e-9
-1.204, 1.172e-8
-1.205, 1.241e-8
-1.206, 1.300e-8
-1.207, 1.172e-8
-1.208, 1.014e-8
-1.209, 1.152e-8
-1.210, 1.172e-8
-1.211, 1.290e-8
-1.212, 1.054e-8
-1.213, 9.945e-9
-1.214, 1.152e-8
-1.215, 1.271e-8
-1.216, 1.310e-8
-1.217, 1.093e-8
-1.218, 1.004e-8
-1.219, 1.123e-8
-1.220, 1.192e-8
-1.221, 1.241e-8
-1.222, 1.064e-8
-1.223, 9.846e-9
-1.224, 1.152e-8
-1.225, 1.172e-8
-1.226, 1.202e-8
-1.227, 1.004e-8
-1.228, 9.254e-9
-1.229, 1.241e-8
-1.230, 1.369e-8
-1.231, 1.320e-8
-1.232, 1.172e-8
-1.233, 1.014e-8
-1.234, 1.221e-8
-1.235, 1.409e-8
-1.236, 1.379e-8
-1.237, 1.093e-8
-1.238, 9.748e-9
-1.239, 1.212e-8
-1.240, 1.290e-8
-1.241, 1.360e-8
-1.242, 1.231e-8
-1.243, 9.846e-9
-1.244, 1.221e-8
-1.245, 1.271e-8
-1.246, 1.429e-8
-1.247, 1.113e-8
-1.248, 1.093e-8
-1.249, 1.241e-8
-1.250, 1.320e-8
-1.251, 1.300e-8
-1.252, 1.024e-8
-1.253, 9.550e-9
-1.254, 1.251e-8
-1.255, 1.330e-8
-1.256, 1.320e-8
-1.257, 1.064e-8
-1.258, 9.649e-9
-1.259, 1.182e-8
-1.260, 1.290e-8
-1.261, 1.360e-8
-1.262, 1.034e-8
-1.263, 9.353e-9
-1.264, 1.152e-8
-1.265, 1.290e-8
-1.266, 1.300e-8
-1.267, 1.034e-8
-1.268, 9.254e-9
-1.269, 1.241e-8
-1.270, 1.340e-8
-1.271, 1.281e-8
-1.272, 1.034e-8
-1.273, 9.945e-9
-1.274, 1.142e-8
-1.275, 1.241e-8
-1.276, 1.350e-8
-1.277, 1.152e-8
-1.278, 9.748e-9
-1.279, 1.152e-8
-1.280, 1.281e-8
-1.281, 1.330e-8
-1.282, 1.103e-8
-1.283, 9.846e-9
-1.284, 1.142e-8
-1.285, 1.212e-8
-1.286, 1.300e-8
-1.287, 1.142e-8
-1.288, 9.353e-9
-1.289, 1.221e-8
-1.290, 1.310e-8
-1.291, 1.300e-8
-1.292, 1.064e-8
-1.293, 1.004e-8
-1.294, 1.172e-8
-1.295, 1.310e-8
-1.296, 1.310e-8
-1.297, 1.202e-8
-1.298, 9.846e-9
-1.299, 1.093e-8
-1.300, 1.340e-8
-1.301, 1.379e-8
-1.302, 1.044e-8
-1.303, 9.945e-9
-1.304, 1.113e-8
-1.305, 1.231e-8
-1.306, 1.340e-8
-1.307, 1.202e-8
-1.308, 9.254e-9
-1.309, 1.123e-8
-1.310, 1.212e-8
-1.311, 1.251e-8
-1.312, 1.172e-8
-1.313, 9.945e-9
-1.314, 1.123e-8
-1.315, 1.310e-8
-1.316, 1.290e-8
-1.317, 1.142e-8
-1.318, 9.748e-9
-1.319, 1.142e-8
-1.320, 1.212e-8
-1.321, 1.330e-8
-1.322, 1.093e-8
-1.323, 9.353e-9
-1.324, 1.103e-8
-1.325, 1.231e-8
-1.326, 1.320e-8
-1.327, 1.142e-8
-1.328, 1.123e-8
-1.329, 1.241e-8
-1.330, 1.300e-8
-1.331, 1.340e-8
-1.332, 1.182e-8
-1.333, 9.846e-9
-1.334, 1.172e-8
-1.335, 1.350e-8
-1.336, 1.340e-8
-1.337, 1.123e-8
-1.338, 9.649e-9
-1.339, 1.202e-8
-1.340, 1.290e-8
-1.341, 1.290e-8
-1.342, 1.241e-8
-1.343, 1.054e-8
-1.344, 1.221e-8
-1.345, 1.310e-8
-1.346, 1.281e-8
-1.347, 1.113e-8
-1.348, 9.649e-9
-1.349, 1.182e-8
-1.350, 1.340e-8
-1.351, 1.369e-8
-1.352, 1.192e-8
-1.353, 9.353e-9
-1.354, 1.113e-8
-1.355, 1.369e-8
-1.356, 1.261e-8
-1.357, 1.162e-8
-1.358, 1.054e-8
-1.359, 1.103e-8
-1.360, 1.182e-8
-1.361, 1.231e-8
-1.362, 1.133e-8
-1.363, 1.064e-8
-1.364, 1.192e-8
-1.365, 1.261e-8
-1.366, 1.281e-8
-1.367, 1.083e-8
-1.368, 9.156e-9
-1.369, 1.182e-8
-1.370, 1.300e-8
-1.371, 1.350e-8
-1.372, 1.182e-8
-1.373, 9.452e-9
-1.374, 1.241e-8
-1.375, 1.409e-8
-1.376, 1.369e-8
-1.377, 1.142e-8
-1.378, 9.550e-9
-1.379, 1.172e-8
-1.380, 1.330e-8
-1.381, 1.231e-8
-1.382, 1.162e-8
-1.383, 1.064e-8
-1.384, 1.152e-8
-1.385, 1.261e-8
-1.386, 1.330e-8
-1.387, 1.162e-8
-1.388, 1.054e-8
-1.389, 1.271e-8
-1.390, 1.310e-8
-1.391, 1.379e-8
-1.392, 1.133e-8
-1.393, 9.748e-9
-1.394, 1.142e-8
-1.395, 1.300e-8
-1.396, 1.379e-8
-1.397, 1.202e-8
-1.398, 9.945e-9
-1.399, 1.152e-8
-1.400, 1.231e-8
-1.401, 1.350e-8
-1.402, 1.103e-8
-1.403, 8.958e-9
-1.404, 1.172e-8
-1.405, 1.221e-8
-1.406, 1.300e-8
-1.407, 1.123e-8
-1.408, 1.024e-8
-1.409, 1.202e-8
-1.410, 1.310e-8
-1.411, 1.360e-8
-1.412, 1.281e-8
-1.413, 1.014e-8
-1.414, 1.192e-8
-1.415, 1.320e-8
-1.416, 1.271e-8
-1.417, 1.202e-8
-1.418, 1.014e-8
-1.419, 1.123e-8
-1.420, 1.271e-8
-1.421, 1.458e-8
-1.422, 1.221e-8
-1.423, 9.452e-9
-1.424, 1.133e-8
-1.425, 1.310e-8
-1.426, 1.300e-8
-1.427, 1.212e-8
-1.428, 1.093e-8
-1.429, 1.231e-8
-1.430, 1.330e-8
-1.431, 1.330e-8
-1.432, 1.093e-8
-1.433, 8.958e-9
-1.434, 1.241e-8
-1.435, 1.330e-8
-1.436, 1.369e-8
-1.437, 1.251e-8
-1.438, 1.024e-8
-1.439, 1.221e-8
-1.440, 1.290e-8
-1.441, 1.369e-8
-1.442, 1.192e-8
-1.443, 1.004e-8
-1.444, 1.182e-8
-1.445, 1.379e-8
-1.446, 1.379e-8
-1.447, 1.290e-8
-1.448, 1.133e-8
-1.449, 1.290e-8
-1.450, 1.360e-8
-1.451, 1.429e-8
-1.452, 1.212e-8
-1.453, 1.004e-8
-1.454, 1.221e-8
-1.455, 1.330e-8
-1.456, 1.399e-8
-1.457, 1.152e-8
-1.458, 9.748e-9
-1.459, 1.172e-8
-1.460, 1.379e-8
-1.461, 1.330e-8
-1.462, 1.231e-8
-1.463, 1.004e-8
-1.464, 1.212e-8
-1.465, 1.290e-8
-1.466, 1.320e-8
-1.467, 1.212e-8
-1.468, 1.093e-8
-1.469, 1.192e-8
-1.470, 1.281e-8
-1.471, 1.300e-8
-1.472, 1.212e-8
-1.473, 1.034e-8
-1.474, 1.172e-8
-1.475, 1.310e-8
-1.476, 1.389e-8
-1.477, 1.212e-8
-1.478, 1.044e-8
-1.479, 1.241e-8
-1.480, 1.389e-8
-1.481, 1.438e-8
-1.482, 1.202e-8
-1.483, 1.054e-8
-1.484, 1.182e-8
-1.485, 1.409e-8
-1.486, 1.419e-8
-1.487, 1.231e-8
-1.488, 9.846e-9
-1.489, 1.202e-8
-1.490, 1.300e-8
-1.491, 1.429e-8
-1.492, 1.281e-8
-1.493, 1.054e-8
-1.494, 1.152e-8
-1.495, 1.290e-8
-1.496, 1.290e-8
-1.497, 1.123e-8
-1.498, 1.044e-8
-1.499, 1.212e-8
-1.500, 1.360e-8
-1.501, 1.409e-8
-1.502, 1.142e-8
-1.503, 9.353e-9
-1.504, 1.182e-8
-1.505, 1.241e-8
-1.506, 1.290e-8
-1.507, 1.064e-8
-1.508, 9.550e-9
-1.509, 1.103e-8
-1.510, 1.310e-8
-1.511, 1.379e-8
-1.512, 1.212e-8
-1.513, 9.748e-9
-1.514, 1.113e-8
-1.515, 1.290e-8
-1.516, 1.281e-8
-1.517, 1.152e-8
-1.518, 9.945e-9
-1.519, 1.142e-8
-1.520, 1.261e-8
-1.521, 1.330e-8
-1.522, 1.162e-8
-1.523, 1.044e-8
-1.524, 1.221e-8
-1.525, 1.271e-8
-1.526, 1.379e-8
-1.527, 1.251e-8
-1.528, 9.945e-9
-1.529, 1.142e-8
-1.530, 1.330e-8
-1.531, 1.409e-8
-1.532, 1.231e-8
-1.533, 1.054e-8
-1.534, 1.172e-8
-1.535, 1.271e-8
-1.536, 1.448e-8
-1.537, 1.221e-8
-1.538, 1.073e-8
-1.539, 1.162e-8
-1.540, 1.340e-8
-1.541, 1.350e-8
-1.542, 1.330e-8
-1.543, 1.034e-8
-1.544, 1.113e-8
-1.545, 1.290e-8
-1.546, 1.389e-8
-1.547, 1.212e-8
-1.548, 1.034e-8
-1.549, 1.241e-8
-1.550, 1.399e-8
-1.551, 1.399e-8
-1.552, 1.360e-8
-1.553, 1.083e-8
-1.554, 1.113e-8
-1.555, 1.290e-8
-1.556, 1.379e-8
-1.557, 1.212e-8
-1.558, 9.748e-9
-1.559, 1.162e-8
-1.560, 1.310e-8
-1.561, 1.360e-8
-1.562, 1.310e-8
-1.563, 1.004e-8
-1.564, 1.142e-8
-1.565, 1.389e-8
-1.566, 1.360e-8
-1.567, 1.202e-8
-1.568, 9.846e-9
-1.569, 1.113e-8
-1.570, 1.300e-8
-1.571, 1.340e-8
-1.572, 1.221e-8
-1.573, 1.004e-8
-1.574, 1.202e-8
-1.575, 1.350e-8
-1.576, 1.330e-8
-1.577, 1.231e-8
-1.578, 1.064e-8
-1.579, 1.212e-8
-1.580, 1.369e-8
-1.581, 1.478e-8
-1.582, 1.310e-8
-1.583, 1.004e-8
-1.584, 1.123e-8
-1.585, 1.300e-8
-1.586, 1.369e-8
-1.587, 1.251e-8
-1.588, 1.093e-8
-1.589, 1.212e-8
-1.590, 1.290e-8
-1.591, 1.389e-8
-1.592, 1.202e-8
-1.593, 9.748e-9
-1.594, 1.044e-8
-1.595, 1.310e-8
-1.596, 1.330e-8
-1.597, 1.241e-8
-1.598, 9.945e-9
-1.599, 1.113e-8
-1.600, 1.172e-8
-1.601, 1.360e-8
-1.602, 1.310e-8
-1.603, 1.103e-8
-1.604, 1.083e-8
-1.605, 1.320e-8
-1.606, 1.399e-8
-1.607, 1.340e-8
-1.608, 1.054e-8
-1.609, 1.221e-8
-1.610, 1.290e-8
-1.611, 1.221e-8
-1.612, 1.182e-8
-1.613, 1.093e-8
-1.614, 1.182e-8
-1.615, 1.330e-8
-1.616, 1.330e-8
-1.617, 1.172e-8
-1.618, 1.034e-8
-1.619, 1.172e-8
-1.620, 1.330e-8
-1.621, 1.369e-8
-1.622, 1.290e-8
-1.623, 9.748e-9
-1.624, 1.044e-8
-1.625, 1.350e-8
-1.626, 1.369e-8
-1.627, 1.290e-8
-1.628, 1.024e-8
-1.629, 1.142e-8
-1.630, 1.379e-8
-1.631, 1.350e-8
-1.632, 1.310e-8
-1.633, 1.113e-8
-1.634, 1.073e-8
-1.635, 1.369e-8
-1.636, 1.389e-8
-1.637, 1.241e-8
-1.638, 1.073e-8
-1.639, 1.212e-8
-1.640, 1.419e-8
-1.641, 1.468e-8
-1.642, 1.429e-8
-1.643, 1.162e-8
-1.644, 1.241e-8
-1.645, 1.409e-8
-1.646, 1.537e-8
-1.647, 1.290e-8
-1.648, 1.083e-8
-1.649, 1.231e-8
-1.650, 1.360e-8
-1.651, 1.498e-8
-1.652, 1.488e-8
